"","Area","Year","Private forprofit graduate","Violent crimes","Population","Total graduate","Public graduate","Private nonprofit graduate"
"472","Delaware","1980",NA,"2824",594,NA,NA,NA
"473","Delaware","1981",NA,"3044",596,NA,NA,NA
"474","Delaware","1982",NA,"3370",599,NA,NA,NA
"475","Delaware","1983",NA,"2746",605,NA,NA,NA
"476","Delaware","1984",NA,"2671",612,NA,NA,NA
"477","Delaware","1985",NA,"2695",618,NA,NA,NA
"478","Delaware","1986",NA,"2703",628,NA,NA,NA
"479","Delaware","1987",NA,"2774",637,NA,NA,NA
"480","Delaware","1988",NA,"2981",648,NA,NA,NA
"481","Delaware","1989",NA,"3745",658,NA,NA,NA
"482","Delaware","1990",NA,"4365",666,NA,NA,NA
"483","Delaware","1991",NA,"4857",678,NA,NA,NA
"484","Delaware","1992",NA,"4280",690,NA,NA,NA
"485","Delaware","1993",NA,"4801",702,NA,NA,NA
"486","Delaware","1994",NA,"4549",714,NA,NA,NA
"487","Delaware","1995",NA,"5198",726,NA,NA,NA
"488","Delaware","1996",NA,"4845",738,NA,NA,NA
"489","Delaware","1997",NA,"5753",750,NA,NA,NA
"490","Delaware","1998",NA,"5672",762,NA,NA,NA
"491","Delaware","1999",NA,"5534",774,NA,NA,NA
"492","Delaware","2000",NA,"5363",786,NA,NA,NA
"493","Delaware","2001",0,"4868",796,4504,3566,938
"494","Delaware","2002",0,"4836",806,4936,3879,1057
"495","Delaware","2003",0,"5525",818,5164,4012,1152
"496","Delaware","2004",0,"5105",831,5101,3811,1290
"497","Delaware","2005",0,"5332",845,5247,3970,1277
"498","Delaware","2006",0,"5983",859,5410,4132,1278
"499","Delaware","2007",0,"6100",872,5113,3821,1292
"500","Delaware","2008",0,"6187",884,5322,3955,1367
"501","Delaware","2009",0,"5713",892,5472,4075,1397
"502","Delaware","2010",13,"5608",898,5505,3797,1695
"503","Delaware","2011",NA,"5144",NA,NA,NA,NA
"504","Delaware","2012",NA,"5020",NA,NA,NA,NA
"505","District of Columbia","1950",NA,NA,806,NA,NA,NA
"506","District of Columbia","1951",NA,NA,808,NA,NA,NA
"507","District of Columbia","1952",NA,NA,805,NA,NA,NA
"508","District of Columbia","1953",NA,NA,810,NA,NA,NA
"509","District of Columbia","1954",NA,NA,791,NA,NA,NA
"510","District of Columbia","1955",NA,NA,785,NA,NA,NA
"511","District of Columbia","1956",NA,NA,759,NA,NA,NA
"512","District of Columbia","1957",NA,NA,763,NA,NA,NA
"513","District of Columbia","1958",NA,NA,757,NA,NA,NA
"514","District of Columbia","1959",NA,NA,761,NA,NA,NA
"515","District of Columbia","1960",NA,"4230",764,NA,NA,NA
"516","District of Columbia","1961",NA,"4491",778,NA,NA,NA
"517","District of Columbia","1962",NA,"4750",788,NA,NA,NA
"518","District of Columbia","1963",NA,"4740",798,NA,NA,NA
"519","District of Columbia","1964",NA,"5112",798,NA,NA,NA
"520","District of Columbia","1965",NA,"5804",NA,NA,NA,NA
"521","District of Columbia","1966",NA,"7155",791,NA,NA,NA
"522","District of Columbia","1967",NA,"9252",791,NA,NA,NA
"523","District of Columbia","1968",NA,"12180",778,NA,NA,NA
"524","District of Columbia","1969",NA,"17038",762,NA,NA,NA
"525","District of Columbia","1970",NA,"16846",757,NA,NA,NA
"526","District of Columbia","1971",NA,"16084",750,NA,NA,NA
"527","District of Columbia","1972",NA,"12607",742,NA,NA,NA
"528","District of Columbia","1973",NA,"11626",731,NA,NA,NA
"529","District of Columbia","1974",NA,"11590",718,NA,NA,NA
"530","District of Columbia","1975",NA,"12704",707,NA,NA,NA
"531","District of Columbia","1976",NA,"10399",692,NA,NA,NA
"532","District of Columbia","1977",NA,"9843",677,NA,NA,NA
"533","District of Columbia","1978",NA,"9515",665,NA,NA,NA
"534","District of Columbia","1979",NA,"10553",650,NA,NA,NA
"535","District of Columbia","1980",NA,"12772",638,NA,NA,NA
"536","District of Columbia","1981",NA,"14468",637,NA,NA,NA
"537","District of Columbia","1982",NA,"13397",634,NA,NA,NA
"538","District of Columbia","1983",NA,"11933",632,NA,NA,NA
"539","District of Columbia","1984",NA,"10725",633,NA,NA,NA
"540","District of Columbia","1985",NA,"10171",635,NA,NA,NA
"541","District of Columbia","1986",NA,"9423",638,NA,NA,NA
"542","District of Columbia","1987",NA,"10016",637,NA,NA,NA
"543","District of Columbia","1988",NA,"11914",630,NA,NA,NA
"544","District of Columbia","1989",NA,"12937",624,NA,NA,NA
"545","District of Columbia","1990",NA,"14919",607,NA,NA,NA
"546","District of Columbia","1991",NA,"14671",603.5,NA,NA,NA
"547","District of Columbia","1992",NA,"16685",600,NA,NA,NA
"548","District of Columbia","1993",NA,"16888",596.5,NA,NA,NA
"549","District of Columbia","1994",NA,"15177",593,NA,NA,NA
"550","District of Columbia","1995",NA,"14744",589.5,NA,NA,NA
"551","District of Columbia","1996",NA,"13411",586,NA,NA,NA
"552","District of Columbia","1997",NA,"10708",582.5,NA,NA,NA
"553","District of Columbia","1998",NA,"8988",579,NA,NA,NA
"554","District of Columbia","1999",NA,"8448",575.5,NA,NA,NA
"555","District of Columbia","2000",NA,"8626",572,NA,NA,NA
"556","District of Columbia","2001",NA,"9195",575,NA,NA,NA
"557","District of Columbia","2002",NA,"9322",573,NA,NA,NA
"558","District of Columbia","2003",NA,"9061",569,NA,NA,NA
"559","District of Columbia","2004",NA,"7590",568,NA,NA,NA
"560","District of Columbia","2005",NA,"8032",567,NA,NA,NA
"561","District of Columbia","2006",NA,"8772",571,NA,NA,NA
"562","District of Columbia","2007",NA,"8325",574,NA,NA,NA
"563","District of Columbia","2008",NA,"8509",580,NA,NA,NA
"564","District of Columbia","2009",NA,"8089",592,NA,NA,NA
"565","District of Columbia","2010",NA,"8026",602,NA,NA,NA
"566","District of Columbia","2011",NA,"7433",NA,NA,NA,NA
"567","District of Columbia","2012",NA,"7864",NA,NA,NA,NA
"568","Florida","1950",NA,NA,2810,NA,NA,NA
"569","Florida","1951",NA,NA,2980,NA,NA,NA
"570","Florida","1952",NA,NA,3157,NA,NA,NA
"571","Florida","1953",NA,NA,3310,NA,NA,NA
"572","Florida","1954",NA,NA,3505,NA,NA,NA
"573","Florida","1955",NA,NA,3747,NA,NA,NA
"574","Florida","1956",NA,NA,4047,NA,NA,NA
"575","Florida","1957",NA,NA,4372,NA,NA,NA
"576","Florida","1958",NA,NA,4630,NA,NA,NA
"577","Florida","1959",NA,NA,4808,NA,NA,NA
"578","Florida","1960",NA,"11061",4952,NA,NA,NA
"579","Florida","1961",NA,"11376",5243,NA,NA,NA
"580","Florida","1962",NA,"10489",5458,NA,NA,NA
"581","Florida","1963",NA,"12150",5628,NA,NA,NA
"582","Florida","1964",NA,"16539",5781,NA,NA,NA
"583","Florida","1965",NA,"17386",NA,NA,NA,NA
"584","Florida","1966",NA,"20069",6104,NA,NA,NA
"585","Florida","1967",NA,"23399",6242,NA,NA,NA
"586","Florida","1968",NA,"27913",6433,NA,NA,NA
"587","Florida","1969",NA,"29411",6641,NA,NA,NA
"588","Florida","1970",NA,"33824",6789,NA,NA,NA
"589","Florida","1971",NA,"38575",7158,NA,NA,NA
"590","Florida","1972",NA,"40252",7511,NA,NA,NA
"591","Florida","1973",NA,"46419",7914,NA,NA,NA
"592","Florida","1974",NA,"54821",8299,NA,NA,NA
"593","Florida","1975",NA,"57540",8518,NA,NA,NA
"594","Florida","1976",NA,"54597",8667,NA,NA,NA
"595","Florida","1977",NA,"58052",8856,NA,NA,NA
"596","Florida","1978",NA,"65792",9102,NA,NA,NA
"597","Florida","1979",NA,"73881",9426,NA,NA,NA
"598","Florida","1980",NA,"94095",9746,NA,NA,NA
"599","Florida","1981",NA,"98109",10193,NA,NA,NA
"600","Florida","1982",NA,"93411",10471,NA,NA,NA
"601","Florida","1983",NA,"88292",10750,NA,NA,NA
"602","Florida","1984",NA,"95270",11040,NA,NA,NA
"603","Florida","1985",NA,"106971",11351,NA,NA,NA
"604","Florida","1986",NA,"121013",11668,NA,NA,NA
"605","Florida","1987",NA,"123168",11997,NA,NA,NA
"606","Florida","1988",NA,"138343",12306,NA,NA,NA
"607","Florida","1989",NA,"140575",12638,NA,NA,NA
"608","Florida","1990",NA,"160990",12938,NA,NA,NA
"609","Florida","1991",NA,"157243",13249,NA,NA,NA
"610","Florida","1992",NA,"162827",13560,NA,NA,NA
"611","Florida","1993",NA,"164975",13871,NA,NA,NA
"612","Florida","1994",NA,"160016",14182,NA,NA,NA
"613","Florida","1995",NA,"151711",14493,NA,NA,NA
"614","Florida","1996",NA,"151350",14804,NA,NA,NA
"615","Florida","1997",NA,"149996",15115,NA,NA,NA
"616","Florida","1998",NA,"140016",15426,NA,NA,NA
"617","Florida","1999",NA,"129044",15737,NA,NA,NA
"618","Florida","2000",NA,"129777",16048,NA,NA,NA
"619","Florida","2001",1794,"130713",16357,52557,35748,15015
"620","Florida","2002",1937,"128721",16689,56351,38064,16350
"621","Florida","2003",2218,"124280",17004,58933,39987,16728
"622","Florida","2004",3291,"123754",17415,63811,42797,17723
"623","Florida","2005",3696,"125957",17842,65839,43481,18662
"624","Florida","2006",4686,"129602",18167,69899,45398,19815
"625","Florida","2007",5474,"131878",18368,73874,47879,20521
"626","Florida","2008",5926,"126256",18527,77460,50359,21175
"627","Florida","2009",6635,"113541",18653,80275,52481,21159
"628","Florida","2010",6964,"101969",18801,83471,54979,21528
"629","Florida","2011",NA,"98198",NA,NA,NA,NA
"630","Florida","2012",NA,"94087",NA,NA,NA,NA
"631","Georgia","1950",NA,NA,3458,NA,NA,NA
"632","Georgia","1951",NA,NA,3531,NA,NA,NA
"633","Georgia","1952",NA,NA,3584,NA,NA,NA
"634","Georgia","1953",NA,NA,3558,NA,NA,NA
"635","Georgia","1954",NA,NA,3602,NA,NA,NA
"636","Georgia","1955",NA,NA,3636,NA,NA,NA
"637","Georgia","1956",NA,NA,3701,NA,NA,NA
"638","Georgia","1957",NA,NA,3766,NA,NA,NA
"639","Georgia","1958",NA,NA,3804,NA,NA,NA
"640","Georgia","1959",NA,NA,3868,NA,NA,NA
"641","Georgia","1960",NA,"6262",3943,NA,NA,NA
"642","Georgia","1961",NA,"6269",4015,NA,NA,NA
"643","Georgia","1962",NA,"6200",4086,NA,NA,NA
"644","Georgia","1963",NA,"7019",4172,NA,NA,NA
"645","Georgia","1964",NA,"8285",4258,NA,NA,NA
"646","Georgia","1965",NA,"8777",NA,NA,NA,NA
"647","Georgia","1966",NA,"9066",4379,NA,NA,NA
"648","Georgia","1967",NA,"8536",4408,NA,NA,NA
"649","Georgia","1968",NA,"9903",4482,NA,NA,NA
"650","Georgia","1969",NA,"11235",4551,NA,NA,NA
"651","Georgia","1970",NA,"13976",4590,NA,NA,NA
"652","Georgia","1971",NA,"15898",4712,NA,NA,NA
"653","Georgia","1972",NA,"17823",4809,NA,NA,NA
"654","Georgia","1973",NA,"19738",4910,NA,NA,NA
"655","Georgia","1974",NA,"21587",4999,NA,NA,NA
"656","Georgia","1975",NA,"22608",5064,NA,NA,NA
"657","Georgia","1976",NA,"21030",5133,NA,NA,NA
"658","Georgia","1977",NA,"22203",5220,NA,NA,NA
"659","Georgia","1978",NA,"24545",5296,NA,NA,NA
"660","Georgia","1979",NA,"28594",5401,NA,NA,NA
"661","Georgia","1980",NA,"29993",5463,NA,NA,NA
"662","Georgia","1981",NA,"30527",5568,NA,NA,NA
"663","Georgia","1982",NA,"26963",5650,NA,NA,NA
"664","Georgia","1983",NA,"26179",5728,NA,NA,NA
"665","Georgia","1984",NA,"27935",5835,NA,NA,NA
"666","Georgia","1985",NA,"30311",5963,NA,NA,NA
"667","Georgia","1986",NA,"35869",6085,NA,NA,NA
"668","Georgia","1987",NA,"35868",6208,NA,NA,NA
"669","Georgia","1988",NA,"42589",6316,NA,NA,NA
"670","Georgia","1989",NA,"47357",6411,NA,NA,NA
"671","Georgia","1990",NA,"48996",6478,NA,NA,NA
"672","Georgia","1991",NA,"48894",6652.9,NA,NA,NA
"673","Georgia","1992",NA,"49496",6827.8,NA,NA,NA
"674","Georgia","1993",NA,"50019",7002.7,NA,NA,NA
"675","Georgia","1994",NA,"47103",7177.6,NA,NA,NA
"676","Georgia","1995",NA,"47317",7352.5,NA,NA,NA
"677","Georgia","1996",NA,"46966",7527.4,NA,NA,NA
"678","Georgia","1997",NA,"45408",7702.3,NA,NA,NA
"679","Georgia","1998",NA,"43762",7877.2,NA,NA,NA
"680","Georgia","1999",NA,"41585",8052.1,NA,NA,NA
"681","Georgia","2000",NA,"41319",8227,NA,NA,NA
"682","Georgia","2001",925,"41671",8377,28790,19962,7903
"683","Georgia","2002",1151,"39271",8508,29999,20517,8331
"684","Georgia","2003",1460,"39435",8623,31974,22245,8269
"685","Georgia","2004",4000,"40217",8769,36162,23638,8524
"686","Georgia","2005",1722,"40725",8926,35515,24894,8899
"687","Georgia","2006",1825,"44754",9156,36332,25617,8890
"688","Georgia","2007",1683,"46917",9350,37418,26860,8875
"689","Georgia","2008",1833,"47353",9505,39035,28208,8994
"690","Georgia","2009",2057,"42073",9621,40461,29217,9187
"691","Georgia","2010",2484,"39068",9688,42452,30421,9547
"692","Georgia","2011",NA,"36762",NA,NA,NA,NA
"693","Georgia","2012",NA,"37591",NA,NA,NA,NA
"694","Hawaii","1950",NA,NA,498,NA,NA,NA
"695","Hawaii","1951",NA,NA,514,NA,NA,NA
"696","Hawaii","1952",NA,NA,517,NA,NA,NA
"697","Hawaii","1953",NA,NA,510,NA,NA,NA
"698","Hawaii","1954",NA,NA,505,NA,NA,NA
"699","Hawaii","1955",NA,NA,539,NA,NA,NA
"700","Hawaii","1956",NA,NA,559,NA,NA,NA
"701","Hawaii","1957",NA,NA,584,NA,NA,NA
"702","Hawaii","1958",NA,NA,605,NA,NA,NA
"703","Hawaii","1959",NA,NA,622,NA,NA,NA
"704","Hawaii","1960",NA,"138",633,NA,NA,NA
"705","Hawaii","1961",NA,"161",659,NA,NA,NA
"706","Hawaii","1962",NA,"256",684,NA,NA,NA
"707","Hawaii","1963",NA,"215",682,NA,NA,NA
"708","Hawaii","1964",NA,"575",700,NA,NA,NA
"709","Hawaii","1965",NA,"491",NA,NA,NA,NA
"710","Hawaii","1966",NA,"598",710,NA,NA,NA
"711","Hawaii","1967",NA,"591",723,NA,NA,NA
"712","Hawaii","1968",NA,"662",734,NA,NA,NA
"713","Hawaii","1969",NA,"684",750,NA,NA,NA
"714","Hawaii","1970",NA,"938",770,NA,NA,NA
"715","Hawaii","1971",NA,"1830",802,NA,NA,NA
"716","Hawaii","1972",NA,"1258",828,NA,NA,NA
"717","Hawaii","1973",NA,"1295",852,NA,NA,NA
"718","Hawaii","1974",NA,"1762",868,NA,NA,NA
"719","Hawaii","1975",NA,"1889",886,NA,NA,NA
"720","Hawaii","1976",NA,"2034",904,NA,NA,NA
"721","Hawaii","1977",NA,"2012",918,NA,NA,NA
"722","Hawaii","1978",NA,"2423",932,NA,NA,NA
"723","Hawaii","1979",NA,"2651",953,NA,NA,NA
"724","Hawaii","1980",NA,"2889",965,NA,NA,NA
"725","Hawaii","1981",NA,"2424",978,NA,NA,NA
"726","Hawaii","1982",NA,"2542",994,NA,NA,NA
"727","Hawaii","1983",NA,"2579",1013,NA,NA,NA
"728","Hawaii","1984",NA,"2409",1028,NA,NA,NA
"729","Hawaii","1985",NA,"2313",1040,NA,NA,NA
"730","Hawaii","1986",NA,"2604",1052,NA,NA,NA
"731","Hawaii","1987",NA,"2851",1068,NA,NA,NA
"732","Hawaii","1988",NA,"2810",1080,NA,NA,NA
"733","Hawaii","1989",NA,"3004",1095,NA,NA,NA
"734","Hawaii","1990",NA,"3113",1108,NA,NA,NA
"735","Hawaii","1991",NA,"2744",1118.6,NA,NA,NA
"736","Hawaii","1992",NA,"2998",1129.2,NA,NA,NA
"737","Hawaii","1993",NA,"3061",1139.8,NA,NA,NA
"738","Hawaii","1994",NA,"3091",1150.4,NA,NA,NA
"739","Hawaii","1995",NA,"3509",1161,NA,NA,NA
"740","Hawaii","1996",NA,"3322",1171.6,NA,NA,NA
"741","Hawaii","1997",NA,"3299",1182.2,NA,NA,NA
"742","Hawaii","1998",NA,"2946",1192.8,NA,NA,NA
"743","Hawaii","1999",NA,"2785",1203.4,NA,NA,NA
"744","Hawaii","2000",NA,"2954",1214,NA,NA,NA
"745","Hawaii","2001",124,"3117",1226,4896,2950,1822
"746","Hawaii","2002",144,"3262",1240,4901,2910,1847
"747","Hawaii","2003",125,"3400",1251,5047,3010,1912
"748","Hawaii","2004",183,"3213",1274,5499,3314,2002
"749","Hawaii","2005",173,"3253",1293,5300,3294,1833
"750","Hawaii","2006",211,"3608",1310,5813,3639,1963
"751","Hawaii","2007",209,"3544",1316,5695,3586,1900
"752","Hawaii","2008",190,"3510",1332,5853,3698,1965
"753","Hawaii","2009",210,"3550",1347,5797,3705,1882
"754","Hawaii","2010",138,"3603",1360,5401,3593,1670
"755","Hawaii","2011",NA,"3465",NA,NA,NA,NA
"756","Hawaii","2012",NA,"3330",NA,NA,NA,NA
"757","Idaho","1950",NA,NA,590,NA,NA,NA
"758","Idaho","1951",NA,NA,589,NA,NA,NA
"759","Idaho","1952",NA,NA,587,NA,NA,NA
"760","Idaho","1953",NA,NA,596,NA,NA,NA
"761","Idaho","1954",NA,NA,600,NA,NA,NA
"762","Idaho","1955",NA,NA,618,NA,NA,NA
"763","Idaho","1956",NA,NA,628,NA,NA,NA
"764","Idaho","1957",NA,NA,642,NA,NA,NA
"765","Idaho","1958",NA,NA,646,NA,NA,NA
"766","Idaho","1959",NA,NA,657,NA,NA,NA
"767","Idaho","1960",NA,"255",667,NA,NA,NA
"768","Idaho","1961",NA,"222",684,NA,NA,NA
"769","Idaho","1962",NA,"234",692,NA,NA,NA
"770","Idaho","1963",NA,"362",683,NA,NA,NA
"771","Idaho","1964",NA,"537",680,NA,NA,NA
"772","Idaho","1965",NA,"493",NA,NA,NA,NA
"773","Idaho","1966",NA,"461",689,NA,NA,NA
"774","Idaho","1967",NA,"478",688,NA,NA,NA
"775","Idaho","1968",NA,"518",695,NA,NA,NA
"776","Idaho","1969",NA,"806",707,NA,NA,NA
"777","Idaho","1970",NA,"879",713,NA,NA,NA
"778","Idaho","1971",NA,"917",739,NA,NA,NA
"779","Idaho","1972",NA,"1085",763,NA,NA,NA
"780","Idaho","1973",NA,"1264",782,NA,NA,NA
"781","Idaho","1974",NA,"1465",808,NA,NA,NA
"782","Idaho","1975",NA,"1670",832,NA,NA,NA
"783","Idaho","1976",NA,"1884",857,NA,NA,NA
"784","Idaho","1977",NA,"2030",883,NA,NA,NA
"785","Idaho","1978",NA,"2076",911,NA,NA,NA
"786","Idaho","1979",NA,"2613",933,NA,NA,NA
"787","Idaho","1980",NA,"2957",944,NA,NA,NA
"788","Idaho","1981",NA,"2717",962,NA,NA,NA
"789","Idaho","1982",NA,"2501",974,NA,NA,NA
"790","Idaho","1983",NA,"2361",982,NA,NA,NA
"791","Idaho","1984",NA,"2355",991,NA,NA,NA
"792","Idaho","1985",NA,"2360",994,NA,NA,NA
"793","Idaho","1986",NA,"2232",990,NA,NA,NA
"794","Idaho","1987",NA,"2138",985,NA,NA,NA
"795","Idaho","1988",NA,"2345",986,NA,NA,NA
"796","Idaho","1989",NA,"2582",994,NA,NA,NA
"797","Idaho","1990",NA,"2776",1007,NA,NA,NA
"798","Idaho","1991",NA,"3016",1036.2,NA,NA,NA
"799","Idaho","1992",NA,"3003",1065.4,NA,NA,NA
"800","Idaho","1993",NA,"3097",1094.6,NA,NA,NA
"801","Idaho","1994",NA,"3238",1123.8,NA,NA,NA
"802","Idaho","1995",NA,"3745",1153,NA,NA,NA
"803","Idaho","1996",NA,"3177",1182.2,NA,NA,NA
"804","Idaho","1997",NA,"3107",1211.4,NA,NA,NA
"805","Idaho","1998",NA,"3468",1240.6,NA,NA,NA
"806","Idaho","1999",NA,"3066",1269.8,NA,NA,NA
"807","Idaho","2000",NA,"3267",1299,NA,NA,NA
"808","Idaho","2001",8,"3211",1320,4646,4267,371
"809","Idaho","2002",1,"3419",1340,4913,4497,415
"810","Idaho","2003",8,"3362",1363,5975,5103,864
"811","Idaho","2004",44,"3452",1392,6042,4378,1620
"812","Idaho","2005",98,"3670",1428,7295,4939,2258
"813","Idaho","2006",128,"3666",1469,7781,4930,2723
"814","Idaho","2007",139,"3841",1505,7996,5149,2708
"815","Idaho","2008",112,"3680",1534,7912,5054,2746
"816","Idaho","2009",129,"3805",1554,9066,5078,3859
"817","Idaho","2010",133,"3464",1568,9466,5263,4070
"818","Idaho","2011",NA,"3202",NA,NA,NA,NA
"819","Idaho","2012",NA,"3318",NA,NA,NA,NA
"820","Illinois","1950",NA,NA,8738,NA,NA,NA
"821","Illinois","1951",NA,NA,8790,NA,NA,NA
"822","Illinois","1952",NA,NA,8956,NA,NA,NA
"823","Illinois","1953",NA,NA,9065,NA,NA,NA
"824","Illinois","1954",NA,NA,9252,NA,NA,NA
"825","Illinois","1955",NA,NA,9435,NA,NA,NA
"826","Illinois","1956",NA,NA,9530,NA,NA,NA
"827","Illinois","1957",NA,NA,9668,NA,NA,NA
"828","Illinois","1958",NA,NA,9886,NA,NA,NA
"829","Illinois","1959",NA,NA,9986,NA,NA,NA
"830","Illinois","1960",NA,"36802",10081,NA,NA,NA
"831","Illinois","1961",NA,"37156",10130,NA,NA,NA
"832","Illinois","1962",NA,"38926",10280,NA,NA,NA
"833","Illinois","1963",NA,"33627",10402,NA,NA,NA
"834","Illinois","1964",NA,"36916",10580,NA,NA,NA
"835","Illinois","1965",NA,"34345",NA,NA,NA,NA
"836","Illinois","1966",NA,"39116",10836,NA,NA,NA
"837","Illinois","1967",NA,"42956",10947,NA,NA,NA
"838","Illinois","1968",NA,"44776",10995,NA,NA,NA
"839","Illinois","1969",NA,"49543",11039,NA,NA,NA
"840","Illinois","1970",NA,"52006",11114,NA,NA,NA
"841","Illinois","1971",NA,"53436",11202,NA,NA,NA
"842","Illinois","1972",NA,"57162",11252,NA,NA,NA
"843","Illinois","1973",NA,"62457",11251,NA,NA,NA
"844","Illinois","1974",NA,"69806",11262,NA,NA,NA
"845","Illinois","1975",NA,"74699",11292,NA,NA,NA
"846","Illinois","1976",NA,"70266",11343,NA,NA,NA
"847","Illinois","1977",NA,"70910",11386,NA,NA,NA
"848","Illinois","1978",NA,"76084",11413,NA,NA,NA
"849","Illinois","1979",NA,"83540",11397,NA,NA,NA
"850","Illinois","1980",NA,"91753",11427,NA,NA,NA
"851","Illinois","1981",NA,"90781",11443,NA,NA,NA
"852","Illinois","1982",NA,"88644",11423,NA,NA,NA
"853","Illinois","1983",NA,"83629",11409,NA,NA,NA
"854","Illinois","1984",NA,"83441",11412,NA,NA,NA
"855","Illinois","1985",NA,"82448",11400,NA,NA,NA
"856","Illinois","1986",NA,"93454",11387,NA,NA,NA
"857","Illinois","1987",NA,"92216",11391,NA,NA,NA
"858","Illinois","1988",NA,"93557",11390,NA,NA,NA
"859","Illinois","1989",NA,"98611",11410,NA,NA,NA
"860","Illinois","1990",NA,"110575",11431,NA,NA,NA
"861","Illinois","1991",NA,"119955",11531.3,NA,NA,NA
"862","Illinois","1992",NA,"113664",11631.6,NA,NA,NA
"863","Illinois","1993",NA,"112260",11731.9,NA,NA,NA
"864","Illinois","1994",NA,"112928",11832.2,NA,NA,NA
"865","Illinois","1995",NA,"117836",11932.5,NA,NA,NA
"866","Illinois","1996",NA,"105482",12032.8,NA,NA,NA
"867","Illinois","1997",NA,"102476",12133.1,NA,NA,NA
"868","Illinois","1998",NA,"97291",12233.4,NA,NA,NA
"869","Illinois","1999",NA,"83621",12333.7,NA,NA,NA
"870","Illinois","2000",NA,"81196",12434,NA,NA,NA
"871","Illinois","2001",1584,"79270",12488,55633,30896,23153
"872","Illinois","2002",1800,"75759",12526,57430,31821,23809
"873","Illinois","2003",2319,"70376",12556,59569,32457,24793
"874","Illinois","2004",2730,"69365",12590,59537,31678,25129
"875","Illinois","2005",6855,"70496",12610,63913,31775,25283
"876","Illinois","2006",9637,"69498",12644,68016,31812,26567
"877","Illinois","2007",9533,"68528",12696,69946,33074,27339
"878","Illinois","2008",7832,"67780",12747,69621,33729,28060
"879","Illinois","2009",7170,"64185",12797,69339,33783,28386
"880","Illinois","2010",7926,"57132",12831,70847,33935,28986
"881","Illinois","2011",NA,"54523",NA,NA,NA,NA
"882","Illinois","2012",NA,"53403",NA,NA,NA,NA
"883","Indiana","1950",NA,NA,3967,NA,NA,NA
"884","Indiana","1951",NA,NA,4096,NA,NA,NA
"885","Indiana","1952",NA,NA,4148,NA,NA,NA
"886","Indiana","1953",NA,NA,4182,NA,NA,NA
"887","Indiana","1954",NA,NA,4264,NA,NA,NA
"888","Indiana","1955",NA,NA,4363,NA,NA,NA
"889","Indiana","1956",NA,NA,4458,NA,NA,NA
"890","Indiana","1957",NA,NA,4529,NA,NA,NA
"891","Indiana","1958",NA,NA,4583,NA,NA,NA
"892","Indiana","1959",NA,NA,4613,NA,NA,NA
"893","Indiana","1960",NA,"3945",4662,NA,NA,NA
"894","Indiana","1961",NA,"4044",4730,NA,NA,NA
"895","Indiana","1962",NA,"4191",4736,NA,NA,NA
"896","Indiana","1963",NA,"4819",4799,NA,NA,NA
"897","Indiana","1964",NA,"6564",4856,NA,NA,NA
"898","Indiana","1965",NA,"6695",NA,NA,NA,NA
"899","Indiana","1966",NA,"7196",4999,NA,NA,NA
"900","Indiana","1967",NA,"8143",5053,NA,NA,NA
"901","Indiana","1968",NA,"10229",5093,NA,NA,NA
"902","Indiana","1969",NA,"10141",5143,NA,NA,NA
"903","Indiana","1970",NA,"12184",5194,NA,NA,NA
"904","Indiana","1971",NA,"13031",5253,NA,NA,NA
"905","Indiana","1972",NA,"12968",5302,NA,NA,NA
"906","Indiana","1973",NA,"13696",5338,NA,NA,NA
"907","Indiana","1974",NA,"15631",5362,NA,NA,NA
"908","Indiana","1975",NA,"17677",5366,NA,NA,NA
"909","Indiana","1976",NA,"16721",5389,NA,NA,NA
"910","Indiana","1977",NA,"16553",5426,NA,NA,NA
"911","Indiana","1978",NA,"17383",5470,NA,NA,NA
"912","Indiana","1979",NA,"18254",5501,NA,NA,NA
"913","Indiana","1980",NA,"20633",5490,NA,NA,NA
"914","Indiana","1981",NA,"18672",5480,NA,NA,NA
"915","Indiana","1982",NA,"16444",5468,NA,NA,NA
"916","Indiana","1983",NA,"15547",5450,NA,NA,NA
"917","Indiana","1984",NA,"16781",5458,NA,NA,NA
"918","Indiana","1985",NA,"17014",5459,NA,NA,NA
"919","Indiana","1986",NA,"16937",5454,NA,NA,NA
"920","Indiana","1987",NA,"18169",5473,NA,NA,NA
"921","Indiana","1988",NA,"21187",5492,NA,NA,NA
"922","Indiana","1989",NA,"22735",5524,NA,NA,NA
"923","Indiana","1990",NA,"26275",5544,NA,NA,NA
"924","Indiana","1991",NA,"28349",5598.8,NA,NA,NA
"925","Indiana","1992",NA,"28791",5653.6,NA,NA,NA
"926","Indiana","1993",NA,"27941",5708.4,NA,NA,NA
"927","Indiana","1994",NA,"30205",5763.2,NA,NA,NA
"928","Indiana","1995",NA,"30451",5818,NA,NA,NA
"929","Indiana","1996",NA,"31366",5872.8,NA,NA,NA
"930","Indiana","1997",NA,"30179",5927.6,NA,NA,NA
"931","Indiana","1998",NA,"25423",5982.4,NA,NA,NA
"932","Indiana","1999",NA,"22261",6037.2,NA,NA,NA
"933","Indiana","2000",NA,"21230",6092,NA,NA,NA
"934","Indiana","2001",245,"22734",6128,31881,21338,10298
"935","Indiana","2002",196,"22001",6156,33947,22681,11070
"936","Indiana","2003",166,"21842",6197,35284,23484,11634
"937","Indiana","2004",177,"20294",6233,36388,24522,11689
"938","Indiana","2005",161,"20302",6279,36655,24774,11720
